"pwsid","service_area","city_name","utility_name","date","year","service","website","last_updated","order"
"WA5340650","Highline Water Dist.","Kent City","Kent City",2021-01-01,"2021","stormwater","https://www.kentwa.gov/home/showpublisheddocument/15814/637448520853170000",2021,4
"WA5340650","Highline Water Dist.","King County","King County",2020-01-01,"2020","stormwater","https://kingcounty.gov/depts/dnrp/wlr/surface-water-mgt-fee/rates.aspx",2021,4
"WA5340650","Highline Water Dist.","Normandy Park City","Normandy Park City",2010-01-01,"2010","stormwater","https://www.codepublishing.com/WA/NormandyPark/#!/NormandyPark13/NormandyPark1328.html#13.28.130",2021,4
"WA5340650","Highline Water Dist.","Tukwila City","Tukwila City",2021-01-01,"2021","stormwater","https://www.tukwilawa.gov/departments/finance/finance-department-utilities/",2021,4
"WA5340800","Northshore Utility Dist.","Bothell City","Northshore Utility Dist.",2021-03-01,"2021","drinking water","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,1
"WA5340800","Northshore Utility Dist.","Kenmore City","Northshore Utility Dist.",2021-03-01,"2021","drinking water","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,1
"WA5340800","Northshore Utility Dist.","Kirkland City","Northshore Utility Dist.",2021-03-01,"2021","drinking water","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,1
"WA5340800","Northshore Utility Dist.","Lake Forest Park City","Northshore Utility Dist.",2021-03-01,"2021","drinking water","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,1
"WA5340800","Northshore Utility Dist.","Bothell City","Northshore Utility Dist.",2021-03-01,"2021","wastewater","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,2
"WA5340800","Northshore Utility Dist.","Kenmore City","Northshore Utility Dist.",2021-03-01,"2021","wastewater","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,2
"WA5340800","Northshore Utility Dist.","Kirkland City","Northshore Utility Dist.",2021-03-01,"2021","wastewater","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,2
"WA5340800","Northshore Utility Dist.","Lake Forest Park City","Northshore Utility Dist.",2021-03-01,"2021","wastewater","https://www.nud.net/download/50/rate-information/1712/2021-rate-notification-letter.pdf?preview=1",2021,2
"WA5340800","Northshore Utility Dist.","Bothell City","Bothell City",2021-01-01,"2021","stormwater","http://www.ci.bothell.wa.us/DocumentCenter/View/12521/Ordinance-2329---2021-Storm-and-Surface-Water-Rates-PDF",2021,4
"WA5340800","Northshore Utility Dist.","Kenmore City","Kenmore City",2019-01-01,"2019","stormwater","https://www.kenmorewa.gov/home/showpublisheddocument/258/637222437304570000",2021,4
"WA5340800","Northshore Utility Dist.","Kirkland City","Kirkland City",2021-01-01,"2021","stormwater","https://www.kirklandwa.gov/Government/Departments/Public-Works-Department/Storm-Surface-Water/Stormwater-Policies-and-Regulations?BestBetMatch=stormwater%20rate|ab1c70ec-38e6-40e3-ba22-bf28ebfae84b|3c005e77-8f04-4719-adc1-a980035cb01f|en-US",2021,4
"WA5340900","Sammamish Plateau Water & Sewer","Sammamish City","Sammamish Plateau Water & Sewer",2021-01-01,"2021","drinking water","https://www.spwater.org/384/Single-Family-Residential-Water-and-Sewe",2021,1
"WA5340900","Sammamish Plateau Water & Sewer","Sammamish City","Sammamish Plateau Water & Sewer",2021-01-01,"2021","wastewater","https://www.spwater.org/384/Single-Family-Residential-Water-and-Sewe",2021,2
"WA5340900","Sammamish Plateau Water & Sewer","Sammamish City","Sammamish City",2017-01-01,"2017","stormwater","https://www.sammamish.us/government/departments/public-works/storm-and-surface-water-management-program/stormwater-utility/",2021,4
"WA5340950","Lake Forest Park Water Dist.","Lake Forest Park City","Lake Forest Park Water Dist.",2020-03-01,"2020","drinking water","https://www.lfpwd.org/ourwater/rates/",2021,1
"WA5340950","Lake Forest Park Water Dist.","Lake Forest Park City","Lake Forest Park City",2021-01-01,"2021","wastewater","https://www.cityoflfp.com/276/Sewer-Rates",2021,2
"WA5341150","King County Water Dist. #90","King County Water Dist. #90","King County Water Dist. #90",2021-01-01,"2021","drinking water","https://www.kcwd90.com/billing.php",2021,1
"WA5341150","King County Water Dist. #90","King County Water Dist. #90","Renton City",2021-01-01,"2021","wastewater","https://rentonwa.gov/cms/one.aspx?portalId=7922741&pageId=17174716",2021,2
"WA5341150","King County Water Dist. #90","King County Water Dist. #90","Renton City",2021-01-01,"2021","stormwater","https://rentonwa.gov/cms/one.aspx?portalId=7922741&pageId=17174716",2021,4
"WA5341600","Woodinville Water Dist.","Woodinville City","Woodinville Water Dist.",2021-01-01,"2021","drinking water","https://www.woodinvillewater.com/DocumentCenter/View/144/2021-Rate-Schedule-PDF",2021,1
"WA5341600","Woodinville Water Dist.","Woodinville City","Woodinville Water Dist.",2021-01-01,"2021","wastewater","https://www.woodinvillewater.com/DocumentCenter/View/144/2021-Rate-Schedule-PDF",2021,2
"WA5341600","Woodinville Water Dist.","Woodinville City","Woodinville City",2021-01-01,"2021","stormwater","https://www.ci.woodinville.wa.us/394/Stormwater-Utility",2021,4
"WA5341650","Covington Water Dist.","Covington Water Dist.","Covington Water Dist.",2021-01-01,"2021","drinking water","https://www.covingtonwater.com/DocumentCenter/View/668/2021-Water-Rates",2021,1
"WA5341650","Covington Water Dist.","Covington Water Dist.","King County",2021-01-01,"2021","wastewater","https://kingcounty.gov/depts/dnrp/wtd/about/finances/rate.aspx",2021,2
"WA5341650","Covington Water Dist.","Covington Water Dist.","Covington City",2021-01-01,"2021","stormwater","https://www.covingtonwa.gov/2021%20Drainage%20Utility%20Fees.pdf",2021,4
"WA5341750","Coal Creek Utility Dist.","Newcastle City","Coal Creek Utility Dist.",2021-01-01,"2021","drinking water","https://www.ccud.org/uploads/1/0/3/0/10309811/rate_sheet_2021.pdf",2021,1
"WA5341750","Coal Creek Utility Dist.","Newcastle City","Coal Creek Utility Dist.",2021-01-01,"2021","wastewater","https://www.ccud.org/uploads/1/0/3/0/10309811/rate_sheet_2021.pdf",2021,2
"WA5341750","Coal Creek Utility Dist.","Newcastle City","Newcastle City",2018-01-01,"2018","stormwater","http://newcastlewa.gov/cms/one.aspx?portalId=4026119&pageId=13724771",2021,4
"WA5341800","Cedar River Water & Sewer Dist.","Cedar River Water & Sewer Dist.","Cedar River Water & Sewer Dist.",2021-01-01,"2021","drinking water","http://www.crwsd.com/download/forms/general/Rate-Fee-Schedule-Final-Rev.-07-2021-v2.pdf",2021,1
"WA5341800","Cedar River Water & Sewer Dist.","Cedar River Water & Sewer Dist.","Cedar River Water & Sewer Dist.",2021-01-01,"2021","wastewater","http://www.crwsd.com/download/forms/general/Rate-Fee-Schedule-Final-Rev.-07-2021-v2.pdf",2021,2
"WA5341900","Lake Meridian Water Dist.","Lake Meridian Water Dist.","Lake Meridian Water Dist.",2021-06-01,"2021","drinking water","https://www.lakemeridianwater.com/forms/000073.pdf",2021,1
"WA5341900","Lake Meridian Water Dist.","Lake Meridian Water Dist.","King County",2021-01-01,"2021","wastewater","https://kingcounty.gov/depts/dnrp/wtd/about/finances/rate.aspx",2021,2
"WA5341900","Lake Meridian Water Dist.","Lake Meridian Water Dist.","King County",2020-01-01,"2020","stormwater","https://kingcounty.gov/depts/dnrp/wlr/surface-water-mgt-fee/rates.aspx",2021,4
"WA5341985","King County Water Dist. #119","King County","King County Water Dist. #119",2019-11-01,"2019","drinking water","https://www.wd119.org/your-bill/",2021,1
"WA5341985","King County Water Dist. #119","King County","King County",2021-01-01,"2021","wastewater","https://kingcounty.gov/depts/dnrp/wtd/about/finances/rate.aspx",2021,2
"WA5341985","King County Water Dist. #119","King County","King County",2020-01-01,"2020","stormwater","https://kingcounty.gov/depts/dnrp/wlr/surface-water-mgt-fee/rates.aspx",2021,4
"WA5341997","Lakehaven Water & Sewer Dist","Edgewood City","Lakehaven Water & Sewer Dist",2021-01-01,"2021","drinking water","https://www.lakehaven.org/214/Water-Rates",2021,1
"WA5341997","Lakehaven Water & Sewer Dist","Federal Way City","Lakehaven Water & Sewer Dist",2021-01-01,"2021","drinking water","https://www.lakehaven.org/214/Water-Rates",2021,1
"WA5341997","Lakehaven Water & Sewer Dist","Edgewood City","Lakehaven Water & Sewer Dist",2021-01-01,"2021","wastewater","https://www.lakehaven.org/215/Sewer-Rates",2021,2
"WA5341997","Lakehaven Water & Sewer Dist","Federal Way City","Lakehaven Water & Sewer Dist",2021-01-01,"2021","wastewater","https://www.lakehaven.org/215/Sewer-Rates",2021,2
"WA5341997","Lakehaven Water & Sewer Dist","Edgewood City","Edgewood City",2021-01-01,"2021","stormwater","https://www.codepublishing.com/WA/Edgewood/#!/Edgewood13/Edgewood1310.html#13.10",2021,4
"WA5342250","Kirkland City","Kirkland City","Kirkland City",2021-01-01,"2021","drinking water","https://www.kirklandwa.gov/Government/Departments/Finance-and-Administration/Customer-Accounts/Utility-Billing/Water-Sewer-and-Garbage-Rates/Single-Family-Residential-Accounts?BestBetMatch=utility%20rates|ab1c70ec-38e6-40e3-ba22-bf28ebfae84b|3c005e77-8f04-4719-adc1-a980035cb01f|en-US",2021,1
"WA5342250","Kirkland City","Kirkland City","Kirkland City",2021-01-01,"2021","wastewater","https://www.kirklandwa.gov/Government/Departments/Finance-and-Administration/Customer-Accounts/Utility-Billing/Water-Sewer-and-Garbage-Rates/Single-Family-Residential-Accounts?BestBetMatch=utility%20rates|ab1c70ec-38e6-40e3-ba22-bf28ebfae84b|3c005e77-8f04-4719-adc1-a980035cb01f|en-US",2021,2
"WA5342250","Kirkland City","Kirkland City","Kirkland City",2021-01-01,"2021","stormwater","https://www.kirklandwa.gov/Government/Departments/Public-Works-Department/Storm-Surface-Water/Stormwater-Policies-and-Regulations?BestBetMatch=stormwater|ab1c70ec-38e6-40e3-ba22-bf28ebfae84b|3c005e77-8f04-4719-adc1-a980035cb01f|en-US",2021,4
"WA5342650","Kittitas City","Kittitas City","Kittitas City",2021-01-01,"2021","drinking water","https://www.codepublishing.com/WA/Kittitas/#!/Kittitas13/Kittitas13999.html#13.999",2021,1
"WA5342650","Kittitas City","Kittitas City","Kittitas City",2021-01-01,"2021","wastewater","https://www.codepublishing.com/WA/Kittitas/#!/Kittitas13/Kittitas13998.html#13.998",2021,2
"WA5343350","La Conner Town","La Conner Town","La Conner Town",2021-01-01,"2021","drinking water","https://www.townoflaconner.org/210/Water-Services-Rates",2021,1
"WA5343350","La Conner Town","La Conner Town","La Conner Town",2021-01-01,"2021","wastewater","https://www.townoflaconner.org/178/Sewer-Services-Rates",2021,2
"WA5343500","Lacey City","Lacey City","Lacey City",2021-01-01,"2021","drinking water","http://www.ci.lacey.wa.us/city-government/city-departments/public-works/water-resources/drinking-water-programs/water-rates",2021,1
"WA5343500","Lacey City","Lacey City","Lacey City",2021-01-01,"2021","wastewater","http://www.ci.lacey.wa.us/city-government/city-departments/public-works/water-resources/drinking-water-programs/water-rates",2021,2
"WA5343500","Lacey City","Lacey City","Lacey City",2021-01-01,"2021","stormwater","http://www.ci.lacey.wa.us/city-government/city-departments/public-works/water-resources/drinking-water-programs/water-rates",2021,4
"WA5343783","Lake Chelan Reclamation Dist.","Lake Chelan Reclamation Dist.","Lake Chelan Reclamation Dist.",2021-01-01,"2021","drinking water","http://lcrd.org/domestic-water_295.html",2021,1
"WA5343783","Lake Chelan Reclamation Dist.","Lake Chelan Reclamation Dist.","Lake Chelan Reclamation Dist.",2021-01-01,"2021","wastewater","http://lcrd.org/wastewater_298.html",2021,2
"WA5344240","Lewis County Water Sewer Dist.","Lewis County Water Sewer Dist.","Lewis County Water Sewer Dist.",2021-01-01,"2021","drinking water","http://lcwsd6.org/billing/",2021,1
"WA5344240","Lewis County Water Sewer Dist.","Lewis County Water Sewer Dist.","Lewis County Water Sewer Dist.",2021-01-01,"2021","wastewater","http://lcwsd6.org/billing/",2021,2
"WA5345550","Lakewood Water Dist.","Lakewood City","Lakewood Water Dist.",2021-01-01,"2021","drinking water","https://www.lakewoodwater.org/lwd/page/water-costs",2021,1
"WA5345550","Lakewood Water Dist.","Lakewood City","Pierce County",2021-01-01,"2021","wastewater","https://www.piercecountywa.gov/1646/Sewer-Rates",2021,2
"WA5345950","Langley City","Langley City","Langley City",2021-01-01,"2021","drinking water","https://www.langleywa.org/2021%20Utility%20Rate%20Sheet.pdf",2021,1
"WA5345950","Langley City","Langley City","Langley City",2021-01-01,"2021","wastewater","https://www.langleywa.org/2021%20Utility%20Rate%20Sheet.pdf",2021,2
"WA5345950","Langley City","Langley City","Langley City",2021-01-01,"2021","stormwater","https://www.langleywa.org/2021%20Utility%20Rate%20Sheet.pdf",2021,4
"WA5346500","Leavenworth City","Leavenworth City","Leavenworth City",2021-01-01,"2021","drinking water","https://cityofleavenworth.com//wp-content/uploads/2021/07/Leavenworth-2017-Rate-Studies-Draft-Report-12-6-17.pdf",2021,1
"WA5346500","Leavenworth City","Leavenworth City","Leavenworth City",2021-01-01,"2021","wastewater","https://cityofleavenworth.com//wp-content/uploads/2021/07/Leavenworth-2017-Rate-Studies-Draft-Report-12-6-17.pdf",2021,2
"WA5346500","Leavenworth City","Leavenworth City","Leavenworth City",2021-01-01,"2021","stormwater","https://cityofleavenworth.com//wp-content/uploads/2021/07/Leavenworth-2017-Rate-Studies-Draft-Report-12-6-17.pdf",2021,4
"WA5347150","Liberty Lake Sewer & Water Dist.","Liberty Lake Sewer & Water Dist.","Liberty Lake Sewer & Water Dist.",2021-01-01,"2021","drinking water","https://libertylake.org/account/billing/#pane-0-1",2021,1
"WA5347150","Liberty Lake Sewer & Water Dist.","Liberty Lake Sewer & Water Dist.","Liberty Lake Sewer & Water Dist.",2021-01-01,"2021","wastewater","https://libertylake.org/account/billing/#pane-0-1",2021,2
"WA5348000","Long Beach City","Long Beach City","Long Beach City",2021-01-01,"2021","drinking water","https://longbeachwa.gov/wp-content/uploads/2021/05/2021-Water-Rates-Reference-Sheet.pdf",2021,1
"WA5348000","Long Beach City","Long Beach City","Long Beach City",2021-01-01,"2021","wastewater","https://longbeachwa.gov/wp-content/uploads/2021/05/2021-Water-Rates-Reference-Sheet.pdf",2021,2
"WA5348000","Long Beach City","Long Beach City","Long Beach City",2021-01-01,"2021","stormwater","https://longbeachwa.gov/wp-content/uploads/2021/05/2021-Water-Rates-Reference-Sheet.pdf",2021,4
"WA5348100","Longview City","Longview City","Longview City",2021-01-01,"2021","drinking water","https://www.mylongview.com/403/Utility-Rates",2021,1
"WA5348100","Longview City","Longview City","Longview City",2021-01-01,"2021","wastewater","https://www.mylongview.com/403/Utility-Rates",2021,2
"WA5348100","Longview City","Longview City","Longview City",2021-01-01,"2021","stormwater","https://www.mylongview.com/403/Utility-Rates",2021,4
"WA5349150","Lynden City","Lynden City","Lynden City",2021-06-01,"2021","drinking water","https://www.lyndenwa.org/wp-content/uploads/2021/05/Utility-Rates-and-Fees-Effective-6-1-2021.pdf",2021,1
"WA5349150","Lynden City","Lynden City","Lynden City",2021-06-01,"2021","wastewater","https://www.lyndenwa.org/wp-content/uploads/2021/05/Utility-Rates-and-Fees-Effective-6-1-2021.pdf",2021,2
"WA5349150","Lynden City","Lynden City","Lynden City",2021-06-01,"2021","stormwater","https://www.lyndenwa.org/wp-content/uploads/2021/05/Utility-Rates-and-Fees-Effective-6-1-2021.pdf",2021,4
"WA5349270","Lynnwood City","Lynnwood City","Lynnwood City",2021-01-01,"2021","drinking water","https://www.lynnwoodwa.gov/files/content/public/government/departments/finance/finance/utility-billing/3345.pdf",2021,1
"WA5349270","Lynnwood City","Lynnwood City","Lynnwood City",2021-01-01,"2021","wastewater","https://www.lynnwoodwa.gov/files/content/public/government/departments/finance/finance/utility-billing/3345.pdf",2021,2
"WA5349270","Lynnwood City","Lynnwood City","Lynnwood City",2021-01-01,"2021","stormwater","https://www.lynnwoodwa.gov/files/content/public/government/departments/finance/finance/utility-billing/3345.pdf",2021,4
"WA5350500","Malaga Water Dist.","Malaga Water Dist.","Malaga Water Dist.",2021-01-01,"2021","drinking water","http://www.malagawater.com/rates",2021,1
"WA5350500","Malaga Water Dist.","Malaga Water Dist.","Chelan County PUD",2021-01-01,"2021","wastewater","https://www.chelanpud.org/my-pud-services/rates-and-policies",2021,2
"WA5350700","Manchester Water Dist.","Manchester Village","Manchester Water Dist.",2021-01-01,"2021","drinking water","https://nebula.wsimg.com/5c23d5a6a250dfe4e0f12fbf032fd09f?AccessKeyId=151B7E8DD7521F73E9B4&disposition=0&alloworigin=1",2021,1
"WA5350700","Manchester Water Dist.","Manchester Village","Kitsap County",2021-01-01,"2021","wastewater","https://www.kitsapgov.com/pw/Pages/Sewer-Rates.aspx",2021,2
"WA5350700","Manchester Water Dist.","Manchester Village","Kitsap County",2017-01-01,"2017","stormwater","https://www.kitsapgov.com/pw/Documents/Stormwater_Fees.pdf#search=stormwater%20fee",2021,4
"WA5351900","Marysville City","Marysville City","Marysville City",2021-01-01,"2021","drinking water","https://www.marysvillewa.gov/1116/Water-Rates",2021,1
"WA5351900","Marysville City","Marysville City","Marysville City",2021-01-01,"2021","wastewater","https://www.marysvillewa.gov/1117/Sewer-Rates",2021,2
"WA5351900","Marysville City","Marysville City","Marysville City",2021-01-01,"2021","stormwater","https://www.marysvillewa.gov/1119/Surface-Water-Rates",2021,4
"WA5352000","Mattawa City","Mattawa City","Mattawa City",2021-01-01,"2021","drinking water","https://www.cityofmattawa.com/media/Forms/Appendix%20W%20-%202021.pdf",2021,1
"WA5352000","Mattawa City","Mattawa City","Mattawa City",2021-01-01,"2021","wastewater","https://www.cityofmattawa.com/media/Forms%20and%20Documents/English/Appendix%20S%20-2021.pdf",2021,2
"WA5352250","McCleary City","McCleary City","McCleary City",2021-01-01,"2021","drinking water","https://cityofmccleary.com/vertical/sites/%7B6900A7D9-59CE-4612-823A-FA3E5F25F431%7D/uploads/2021_Utility_Rates.pdf",2021,1
"WA5352250","McCleary City","McCleary City","McCleary City",2021-01-01,"2021","wastewater","https://cityofmccleary.com/vertical/sites/%7B6900A7D9-59CE-4612-823A-FA3E5F25F431%7D/uploads/2021_Utility_Rates.pdf",2021,2
"WA5352250","McCleary City","McCleary City","McCleary City",2021-01-01,"2021","stormwater","https://cityofmccleary.com/vertical/sites/%7B6900A7D9-59CE-4612-823A-FA3E5F25F431%7D/uploads/2021_Utility_Rates.pdf",2021,4
"WA5353400","Medical Lake City","Medical Lake City","Medical Lake City",2021-01-01,"2021","drinking water","https://medical-lake.org/utilities/#toggle-id-4",2021,1
"WA5353400","Medical Lake City","Medical Lake City","Medical Lake City",2021-01-01,"2021","wastewater","https://medical-lake.org/utilities/#toggle-id-4",2021,2
"WA5353640","Mercer Island City","Mercer Island City","Mercer Island City",2021-01-01,"2021","drinking water","https://www.mercerisland.gov/sites/default/files/fileattachments/finance/page/12431/2021_website_util_rates.pdf",2021,1
"WA5353640","Mercer Island City","Mercer Island City","Mercer Island City",2021-01-01,"2021","wastewater","https://www.mercerisland.gov/sites/default/files/fileattachments/finance/page/12431/2021_website_util_rates.pdf",2021,2
"WA5353640","Mercer Island City","Mercer Island City","Mercer Island City",2021-01-01,"2021","stormwater","https://www.mercerisland.gov/sites/default/files/fileattachments/finance/page/12431/2021_website_util_rates.pdf",2021,4
"WA5354950","Milton City","Milton City","Milton City",2021-01-01,"2021","drinking water","https://www.codepublishing.com/WA/Milton/#!/Milton13/Milton1328.html#13.28.195",2021,1
"WA5354950","Milton City","Milton City","Pierce County",2021-01-01,"2021","wastewater","https://www.piercecountywa.gov/1646/Sewer-Rates",2021,2
"WA5354950","Milton City","Milton City","Milton City",2021-01-01,"2021","stormwater","https://www.codepublishing.com/WA/Milton/#!/Milton13/Milton1326.html#13.26.090",2021,4
"WA5355600","Modern Electric Water Company","Spokane Valley City","Modern Electric Water Company",2015-10-01,"2015","drinking water","https://modernelectricwater.com/rate-schedules/",2021,1
"WA5355600","Modern Electric Water Company","Spokane Valley City","Spokane County Env. Services",2019-04-01,"2019","wastewater","https://www.spokanecounty.org/995/Sewer-Bill-Monthly-Charges",2021,2
"WA5355600","Modern Electric Water Company","Spokane Valley City","Spokane Valley City",2021-01-01,"2021","stormwater","https://www.spokanevalley.org/filestorage/6862/6927/8180/8361/Stormwater_Utility_Fee_Calculation.pdf",2021,4
"WA5355820","Monroe City","Monroe City","Monroe City",2021-01-01,"2021","drinking water","https://www.monroewa.gov/96/Utility-Billing",2021,1
"WA5355820","Monroe City","Monroe City","Monroe City",2021-01-01,"2021","wastewater","https://www.monroewa.gov/96/Utility-Billing",2021,2
"WA5355820","Monroe City","Monroe City","Monroe City",2021-01-01,"2021","stormwater","https://www.monroewa.gov/96/Utility-Billing",2021,4
"WA5356000","Montesano City","Montesano City","Montesano City",2021-01-16,"2021","drinking water","http://cityofmontesano.com/wp-content/files/2021%20WATER%20INSIDE%20OUT%20RATES.pdf",2021,1
"WA5356000","Montesano City","Montesano City","Montesano City",2021-01-16,"2021","wastewater","http://cityofmontesano.com/wp-content/files/2021%20SEWER%20RATES.pdf",2021,2
"WA5356000","Montesano City","Montesano City","Montesano City",2021-01-16,"2021","stormwater","http://cityofmontesano.com/wp-content/files/2021%20EMS%20%26%20STORMWATER%20RATES.pdf",2021,4
"WA5356250","Morton City","Morton City","Morton City",2021-01-01,"2021","drinking water","https://www.visitmorton.com/cityofmorton/publicworksdepartment.html",2021,1
"WA5356250","Morton City","Morton City","Morton City",2021-01-01,"2021","wastewater","https://www.visitmorton.com/cityofmorton/publicworksdepartment.html",2021,2
"WA5356300","Moses Lake City","Moses Lake City","Moses Lake City",2021-01-01,"2021","drinking water","https://www.cityofml.com/DocumentCenter/View/4898/2021-Fee-schedule-?bidId=",2021,1
"WA5356300","Moses Lake City","Moses Lake City","Moses Lake City",2021-01-01,"2021","wastewater","https://www.cityofml.com/DocumentCenter/View/4898/2021-Fee-schedule-?bidId=",2021,2
"WA5356300","Moses Lake City","Moses Lake City","Moses Lake City",2021-01-01,"2021","stormwater","https://www.cityofml.com/DocumentCenter/View/4898/2021-Fee-schedule-?bidId=",2021,4
"WA5356350","Mossyrock City","Mossyrock City","Mossyrock City",2021-01-01,"2021","drinking water","https://www.cityofmossyrock.com/public-works/",2021,1
"WA5356350","Mossyrock City","Mossyrock City","Mossyrock City",2021-01-01,"2021","wastewater","https://www.cityofmossyrock.com/public-works/",2021,2
"WA5356820","Mt. View - Edgewood Water Co.","Edgewood City","Mt. View - Edgewood Water Co.",2021-01-01,"2021","drinking water","https://mtvewater.com/fees%2Frates",2021,1
"WA5356820","Mt. View - Edgewood Water Co.","Edgewood City","Lakehaven Water & Sewer Dist",2021-01-01,"2021","wastewater","https://www.lakehaven.org/215/Sewer-Rates",2021,2
"WA5356820","Mt. View - Edgewood Water Co.","Edgewood City","Edgewood City",2021-01-01,"2021","stormwater","https://www.codepublishing.com/WA/Edgewood/#!/Edgewood13/Edgewood1310.html#13.10",2021,4
"WA5357250","Mountlake Terrace City","Mountlake Terrace City","Mountlake Terrace City",2021-01-01,"2021","drinking water","https://www.cityofmlt.com/164/Billing-Information",2021,1
"WA5357250","Mountlake Terrace City","Mountlake Terrace City","Mountlake Terrace City",2021-01-01,"2021","wastewater","https://www.cityofmlt.com/164/Billing-Information",2021,2
"WA5357250","Mountlake Terrace City","Mountlake Terrace City","Mountlake Terrace City",2021-01-01,"2021","stormwater","https://www.cityofmlt.com/164/Billing-Information",2021,4
"WA5357550","Mukilteo Water & Wastewater Dist.","Mukitelo City","Mukilteo Water & Wastewater Dist.",2021-01-01,"2021","drinking water","https://www.mukilteowwd.org/176/Water-Service-Rates",2021,1
"WA5357550","Mukilteo Water & Wastewater Dist.","Mukitelo City","Mukilteo Water & Wastewater Dist.",2021-01-01,"2021","wastewater","https://www.mukilteowwd.org/177/Wastewater-Service-Rates",2021,2
"WA5357550","Mukilteo Water & Wastewater Dist.","Mukitelo City","Mukitelo City",2021-01-01,"2021","stormwater","https://www.mukilteowwd.org/174/City-of-Mukilteo-Stormwater",2021,4
"WA5358100","Naches Town","Naches Town","Naches Town",2021-01-01,"2021","drinking water","https://www.townofnaches.com/docs/2020/Ordinance-2020-755-WaterServiceRates.pdf",2021,1
"WA5358100","Naches Town","Naches Town","Naches Town",2021-01-01,"2021","wastewater","https://www.townofnaches.com/docs/2020/Ordinance-2020-756-AmendingSewerServiceCharges.pdf",2021,2
"WA5359350","Newport City","Newport City","Newport City",2021-01-15,"2021","drinking water","https://newport-wa.org/utilities/",2021,1
"WA5359350","Newport City","Newport City","Newport City",2021-01-15,"2021","wastewater","https://newport-wa.org/utilities/",2021,2
"WA5359700","Nob Hill Water","Yakima City","Nob Hill Water",2021-01-01,"2021","drinking water","https://www.nobhillwater.org/custom?page=2",2021,1
"WA5359700","Nob Hill Water","Yakima County","Nob Hill Water",2021-01-01,"2021","drinking water","https://www.nobhillwater.org/custom?page=2",2021,1
"WA5359700","Nob Hill Water","Yakima City","Yakima City",2021-01-01,"2021","wastewater","https://www.codepublishing.com/WA/Yakima/html/Yakima07/Yakima0760.html#7.60.020",2021,2
"WA5359700","Nob Hill Water","Yakima County","Yakima County",2021-01-01,"2021","wastewater","https://www.yakimacounty.us/620/Sewer-Rates-and-Charges",2021,2
"WA5359700","Nob Hill Water","Yakima City","Yakima City",2014-01-01,"2014","stormwater","https://www.yakimawa.gov/services/wastewater-treatment-plant/stormwater/stormwater-assessment-fees/",2021,4
"WA5359700","Nob Hill Water","Yakima County","Yakima County",2007-12-01,"2007","stormwater","https://www.yakimacounty.us/1742/Stormwater-Utilities",2021,4
"WA5360100","North Bend City","North Bend City","North Bend City",2021-01-01,"2021","drinking water","https://northbendwa.gov/DocumentCenter/View/7963/Counter-Summary-Water--Sewer-Charges-January-1-2021",2021,1
"WA5360100","North Bend City","North Bend City","North Bend City",2021-01-01,"2021","wastewater","https://northbendwa.gov/DocumentCenter/View/7963/Counter-Summary-Water--Sewer-Charges-January-1-2021",2021,2
"WA5360100","North Bend City","North Bend City","North Bend City",2021-01-01,"2021","stormwater","https://northbendwa.gov/DocumentCenter/View/7963/Counter-Summary-Water--Sewer-Charges-January-1-2021",2021,4
"WA5360150","North Bonneville City","North Bonneville City","North Bonneville City",2021-01-01,"2021","drinking water","https://northbonneville.net/utilities/",2021,1
"WA5360150","North Bonneville City","North Bonneville City","North Bonneville City",2021-01-01,"2021","wastewater","https://northbonneville.net/utilities/",2021,2
"WA5360950","North Perry Ave. Water Dist.","Kitsap County","North Perry Ave. Water Dist.",2021-01-01,"2021","drinking water","https://www.northperrywd.org/rates.html",2021,1
"WA5360950","North Perry Ave. Water Dist.","Kitsap County","Kitsap County",2021-01-01,"2021","wastewater","https://www.kitsapgov.com/pw/Pages/Sewer-Rates.aspx",2021,2
"WA5360950","North Perry Ave. Water Dist.","Kitsap County","Kitsap County",2018-01-01,"2018","stormwater","https://www.kitsapgov.com/pw/Documents/Stormwater%20Fee%20Fact%20Sheet.pdf",2021,4
"WA5363050","Odessa Town","Odessa Town","Odessa Town",2020-01-01,"2020","drinking water","http://www.odessawa.com/RESOLUTION-2020-01-Town%20Fees.pdf",2021,1
"WA5363050","Odessa Town","Odessa Town","Odessa Town",2020-01-01,"2020","wastewater","http://www.odessawa.com/RESOLUTION-2020-01-Town%20Fees.pdf",2021,2
"WA5363200","Okanogan City","Okanogan City","Okanogan City",2021-01-01,"2021","drinking water","https://www.okanogancity.com/sites/default/files/fileattachments/city_hall/page/919/2021_fee_schedule.pdf",2021,1
"WA5363200","Okanogan City","Okanogan City","Okanogan City",2021-01-01,"2021","wastewater","https://www.okanogancity.com/sites/default/files/fileattachments/city_hall/page/919/2021_fee_schedule.pdf",2021,2
